Date,Order ID,Item Name,Category,Quantity,Price,Total Sales,Payment Method,Customer ID,Customer Age,Customer Gender,Visit Type,Order Time,Wait Time (mins),Day of the Week,Meal Period,Day Type
2024-06-20,ORD45127,Wine,Alcoholic Drinks,2,10,20,Credit Card,CUST8483,64,Female,Dine-in,19:01:00,11,Thursday,Dinner,Weekday
2024-03-18,ORD21849,Salad,Appetizer,2,9,18,Credit Card,CUST5611,59,Male,Takeout,14:06:00,9,Monday,Lunch,Weekday
2024-10-03,ORD28698,Pizza,Main Course,5,14,70,Mobile Payment,CUST6267,25,Male,Dine-in,15:54:00,25,Thursday,Lunch,Weekday
2024-09-20,ORD66748,Pizza,Main Course,5,14,70,Credit Card,CUST9388,31,Male,Dine-in,12:44:00,25,Friday,Lunch,Weekday
2024-01-10,ORD26871,Pizza,Main Course,2,14,28,Cash,CUST9079,48,Female,Delivery,13:26:00,21,Wednesday,Lunch,Weekday
2024-09-15,ORD17274,Coffee,Beverages,2,4,8,Credit Card,CUST5928,60,Male,Dine-in,10:05:00,12,Sunday,Breakfast,Weekend
2024-05-18,ORD74262,Soda,Beverages,1,3,3,Cash,CUST6891,60,Male,Takeout,19:01:00,6,Saturday,Dinner,Weekend
2024-02-08,ORD12464,Salad,Appetizer,3,9,27,Cash,CUST4278,46,Male,Dine-in,16:41:00,16,Thursday,Lunch,Weekday
2024-12-09,ORD71420,Pasta,Main Course,4,16,64,Mobile Payment,CUST2512,40,Female,Delivery,17:07:00,27,Monday,Dinner,Weekday
2024-06-25,ORD11803,Coffee,Beverages,1,4,4,Mobile Payment,CUST7431,45,Prefer not to answer,Takeout,10:07:00,6,Tuesday,Breakfast,Weekday
2024-10-01,ORD26180,Pizza,Main Course,3,14,42,Credit Card,CUST8865,21,Male,Takeout,16:00:00,14,Tuesday,Lunch,Weekday
2024-07-18,ORD48525,Pizza,Main Course,13,14,70,Credit Card,CUST1020,33,unknown,Takeout,14:27:00,41,Thursday,Lunch,Weekday
2024-01-29,ORD86457,,Beverages,,3,15,Credit Card,CUST5776,,Female,Takeout,18:01:00,,Monday,Dinner,Weekday
2024-12-11,ORD53683,Soda,Beverages,2,3,6,Mobile Payment,CUST2491,42,Male,Dine-in,17:30:00,12,Wednesday,Dinner,Weekday
2024-02-18,ORD87953,Coffee,Beverages,3,4,12,Cash,CUST7344,54,Female,Dine-in,8:06:00,13,Sunday,Breakfast,Weekend
2024-07-29,ORD35808,Pasta,Main Course,4,16,64,Credit Card,CUST3282,46,Female,Takeout,21:08:00,17,Monday,Dinner,Weekday
2024-04-06,ORD76363,Wine,Alcoholic Drinks,1,10,10,Mobile Payment,CUST8626,47,Prefer not to answer,Dine-in,18:59:00,11,Saturday,Dinner,Weekend
2024-02-09,ORD56897,Tea,Beverages,5,3,15,Credit Card,CUST3987,19,Female,Dine-in,8:40:00,15,Friday,Breakfast,Weekday
2024-02-16,ORD25875,Pizza,Main Course,2,14,28,Credit Card,CUST6594,25,Female,Delivery,14:51:00,21,Friday,Lunch,Weekday
2024-03-07,ORD71829,Tea,Beverages,2,3,6,Credit Card,CUST7765,31,Male,Dine-in,7:00:00,12,Thursday,Breakfast,Weekday
2024-04-04,ORD48427,Soda,Beverages,1,3,3,Credit Card,CUST4273,35,Male,Delivery,18:37:00,16,Thursday,Dinner,Weekday
2024-10-20,ORD23051,Salad,Appetizer,4,9,36,Mobile Payment,CUST8003,24,Male,Takeout,15:14:00,13,Sunday,Lunch,Weekend
2024-11-16,ORD73544,Pizza,Main Course,3,14,42,Mobile Payment,CUST7978,53,Male,Delivery,12:11:00,24,Saturday,Lunch,Weekend
2024-02-09,ORD25620,Tea,Beverages,3,3,9,Mobile Payment,CUST2620,47,Male,Delivery,7:01:00,18,Friday,Breakfast,Weekday
2024-08-02,ORD40661,Coffee,Beverages,5,4,20,Mobile Payment,CUST5326,25,Female,Delivery,10:58:00,20,Friday,Breakfast,Weekday
2024-11-30,ORD88299,Tea,Beverages,3,3,9,Credit Card,CUST9839,55,Female,Delivery,7:04:00,18,Saturday,Breakfast,Weekend
2024-04-30,ORD24826,Coffee,Beverages,3,4,12,Credit Card,CUST9442,58,Male,Dine-in,7:55:00,13,Tuesday,Breakfast,Weekday
2024-04-13,ORD95578,Pasta,Main Course,4,16,64,Credit Card,CUST1395,60,Male,Dine-in,18:41:00,22,Saturday,Dinner,Weekend
2024-05-30,ORD49015,Tea,Beverages,4,3,12,Credit Card,CUST5474,57,Female,Takeout,9:59:00,9,Thursday,Breakfast,Weekday
2024-07-31,ORD19241,Pasta,Main Course,4,16,64,Mobile Payment,CUST9543,36,Male,Delivery,19:13:00,27,Wednesday,Dinner,Weekday
2024-12-09,ORD93606,Burger,Main Course,5,12,60,Cash,CUST6508,57,Male,Dine-in,15:42:00,25,Monday,Lunch,Weekday
2024-03-18,ORD10143,Coffee,Beverages,5,4,20,Mobile Payment,CUST2358,32,Male,Delivery,8:22:00,20,Monday,Breakfast,Weekday
2024-02-10,ORD73619,Pizza,Main Course,3,14,42,Credit Card,CUST3699,21,Female,Dine-in,14:01:00,19,Saturday,Lunch,Weekend
2024-02-08,ORD53757,Coffee,Beverages,3,4,12,Mobile Payment,CUST1899,37,Female,Dine-in,7:44:00,13,Thursday,Breakfast,Weekday
2024-08-28,ORD28011,Pasta,Main Course,2,16,32,Mobile Payment,CUST2217,36,Male,Delivery,19:36:00,21,Wednesday,Dinner,Weekday
2024-07-23,ORD24538,Pizza,Main Course,1,14,14,Credit Card,CUST2435,19,Male,Takeout,15:29:00,8,Tuesday,Lunch,Weekday
2024-02-07,ORD13373,,Beverages,,3,9,Mobile Payment,CUST7695,,Female,Takeout,6:52:00,,Wednesday,Breakfast,Weekday
2024-11-25,ORD11436,Burger,Main Course,2,12,24,Mobile Payment,CUST7655,36,Female,Dine-in,14:39:00,16,Monday,Lunch,Weekday
2024-03-17,ORD42687,Coffee,Beverages,5,4,20,Mobile Payment,CUST3425,27,Male,Takeout,10:05:00,10,Sunday,Breakfast,Weekend
2024-11-24,ORD62231,Salad,Appetizer,3,9,27,Cash,CUST9880,56,Female,Dine-in,13:06:00,16,Sunday,Lunch,Weekend
2024-07-13,ORD79098,Pizza,Main Course,4,14,56,Credit Card,CUST2131,48,Male,Dine-in,15:02:00,22,Saturday,Lunch,Weekend
2024-10-18,ORD19634,Pasta,Main Course,4,16,64,Cash,CUST3402,39,Male,Takeout,17:35:00,17,Friday,Dinner,Weekday
2024-03-26,ORD19531,Pasta,Main Course,1,16,16,Credit Card,CUST9960,65,Female,Dine-in,19:53:00,13,Tuesday,Dinner,Weekday
2024-09-14,ORD83955,Burger,Main Course,2,12,24,Mobile Payment,CUST1339,37,Male,Takeout,12:36:00,11,Saturday,Lunch,Weekend
2024-05-23,ORD73705,Pizza,Main Course,5,14,70,Mobile Payment,CUST4321,64,Female,Takeout,12:37:00,20,Thursday,Lunch,Weekday
2024-05-13,ORD19032,Pasta,Main Course,3,16,48,Credit Card,CUST3155,37,Male,Delivery,19:01:00,24,Monday,Dinner,Weekday
2024-03-02,ORD97107,Beer,Alcoholic Drinks,2,6,12,Cash,CUST2174,23,Female,Delivery,20:14:00,16,Saturday,Dinner,Weekend
2024-10-01,ORD70359,Pizza,Main Course,4,14,56,Mobile Payment,CUST9421,29,Male,Takeout,15:04:00,17,Tuesday,Lunch,Weekday
2024-03-19,ORD18725,Coffee,Beverages,14,4,4,Mobile Payment,CUST2911,47,unknown,Delivery,8:15:00,51,Tuesday,Breakfast,Weekday
2024-11-11,ORD38107,Salad,Appetizer,5,9,45,Mobile Payment,CUST1985,45,Male,Takeout,16:20:00,15,Monday,Lunch,Weekday
2024-03-01,ORD96086,Salad,Appetizer,4,9,36,Credit Card,CUST9221,63,Female,Delivery,15:55:00,23,Friday,Lunch,Weekday
2024-09-25,ORD66888,Tea,Beverages,1,3,3,Mobile Payment,CUST8529,46,Male,Takeout,7:54:00,6,Wednesday,Breakfast,Weekday
2024-02-07,ORD77816,Wine,Alcoholic Drinks,4,10,40,Cash,CUST3959,23,Female,Takeout,19:01:00,6,Wednesday,Dinner,Weekday
2024-04-08,ORD70283,Pasta,Main Course,4,16,64,Credit Card,CUST4749,25,Male,Takeout,19:51:00,17,Monday,Dinner,Weekday
2024-03-14,ORD10588,Burger,Main Course,1,12,12,Credit Card,CUST1453,51,Male,Dine-in,16:45:00,13,Thursday,Lunch,Weekday
2024-04-22,ORD76592,Coffee,Beverages,3,4,12,Cash,CUST1372,34,Female,Dine-in,10:24:00,13,Monday,Breakfast,Weekday
2024-03-07,ORD71829,Tea,Beverages,2,3,6,Credit Card,CUST7765,31,Male,Dine-in,7:00:00,12,Thursday,Breakfast,Weekday
2024-05-27,ORD43059,Pasta,Main Course,4,16,64,Cash,CUST5239,42,Prefer not to answer,Takeout,17:15:00,17,Monday,Dinner,Weekday
2024-04-27,ORD23225,Pizza,Main Course,3,14,42,Credit Card,CUST9417,50,Female,Delivery,13:38:00,24,Saturday,Lunch,Weekend
2024-03-26,ORD12437,Burger,Main Course,5,12,60,Mobile Payment,CUST6840,31,Female,Takeout,14:23:00,20,Tuesday,Lunch,Weekday
2024-12-24,ORD35669,Burger,Main Course,1,12,12,Cash,CUST7065,55,Female,Takeout,11:18:00,8,Tuesday,Lunch,Weekday
2024-12-01,ORD43617,Pizza,Main Course,4,14,56,Mobile Payment,CUST8570,63,Female,Dine-in,12:52:00,22,Sunday,Lunch,Weekend
2024-08-02,ORD28746,Pizza,Main Course,5,14,70,Cash,CUST5726,30,Male,Delivery,11:43:00,30,Friday,Lunch,Weekday
2024-07-12,ORD56446,Pizza,Main Course,3,14,42,Cash,CUST2609,48,Male,Takeout,14:34:00,14,Friday,Lunch,Weekday
2024-03-15,ORD65466,Pasta,Main Course,3,16,48,Cash,CUST3840,63,Male,Delivery,19:51:00,24,Friday,Dinner,Weekday
2024-03-21,ORD73995,Pasta,Main Course,5,16,80,Mobile Payment,CUST2689,59,Female,Dine-in,21:37:00,25,Thursday,Dinner,Weekday
2024-10-13,ORD66039,Beer,Alcoholic Drinks,4,6,24,Credit Card,CUST9760,29,Female,Takeout,20:48:00,6,Sunday,Dinner,Weekend
2024-05-03,ORD93538,Burger,Main Course,2,12,24,Credit Card,CUST7286,56,Male,Dine-in,12:13:00,16,Friday,Lunch,Weekday
2024-11-01,ORD65027,Coffee,Beverages,5,4,20,Cash,CUST6841,58,Male,Takeout,8:00:00,10,Friday,Breakfast,Weekday
2024-10-02,ORD76605,Beer,Alcoholic Drinks,4,6,24,Mobile Payment,CUST5562,27,Female,Dine-in,20:45:00,11,Wednesday,Dinner,Weekday
2024-03-05,ORD26644,Wine,Alcoholic Drinks,5,10,50,Cash,CUST9275,43,Female,Dine-in,17:04:00,11,Tuesday,Dinner,Weekday
2024-10-26,ORD23897,Soda,Beverages,4,3,12,Credit Card,CUST1574,26,Female,Takeout,21:28:00,9,Saturday,Dinner,Weekend
2024-07-18,ORD57603,Pizza,Main Course,3,14,42,Cash,CUST1703,34,Female,Dine-in,11:52:00,19,Thursday,Lunch,Weekday
2024-03-03,ORD51076,Salad,Appetizer,5,9,45,Mobile Payment,CUST2275,38,Female,Delivery,11:08:00,25,Sunday,Lunch,Weekend
2024-01-07,ORD46491,Pizza,Main Course,4,14,56,Credit Card,CUST2627,64,Male,Dine-in,11:22:00,22,Sunday,Lunch,Weekend
2024-08-28,ORD89158,Salad,Appetizer,4,9,36,Mobile Payment,CUST4488,34,Male,Delivery,15:44:00,23,Wednesday,Lunch,Weekday
2024-09-11,ORD74985,Soda,Beverages,4,3,12,Cash,CUST9847,53,Female,Delivery,20:12:00,19,Wednesday,Dinner,Weekday
2024-05-14,ORD72562,Pasta,Main Course,2,16,32,Cash,CUST2673,58,Male,Dine-in,18:24:00,16,Tuesday,Dinner,Weekday
2024-05-26,ORD40727,Pasta,Main Course,4,16,64,Cash,CUST6706,60,Male,Takeout,20:46:00,17,Sunday,Dinner,Weekend
2024-02-05,ORD33832,Wine,Alcoholic Drinks,5,10,50,Mobile Payment,CUST9665,32,Male,Dine-in,20:59:00,11,Monday,Dinner,Weekday
2024-06-29,ORD67248,,Alcoholic Drinks,,6,24,Credit Card,CUST6724,,Female,Dine-in,17:27:00,,Saturday,Dinner,Weekend
2024-08-04,ORD71592,Tea,Beverages,3,3,9,Mobile Payment,CUST5083,35,Female,Dine-in,9:15:00,13,Sunday,Breakfast,Weekend
2024-04-30,ORD95052,Salad,Appetizer,2,9,18,Mobile Payment,CUST5784,33,Female,Takeout,15:53:00,9,Tuesday,Lunch,Weekday
2024-03-04,ORD84566,Tea,Beverages,2,3,6,Mobile Payment,CUST9238,48,Male,Takeout,8:43:00,7,Monday,Breakfast,Weekday
2024-10-04,ORD59432,Burger,Main Course,3,12,36,Credit Card,CUST7087,26,Female,Delivery,14:26:00,24,Friday,Lunch,Weekday
2024-08-30,ORD61732,Burger,Main Course,4,12,48,Mobile Payment,CUST9770,35,Female,Takeout,12:54:00,17,Friday,Lunch,Weekday
2024-09-15,ORD17274,Coffee,Beverages,2,4,8,Credit Card,CUST5928,60,Male,Dine-in,10:05:00,12,Sunday,Breakfast,Weekend
2024-04-16,ORD59866,Salad,Appetizer,1,9,9,Mobile Payment,CUST4477,36,Female,Delivery,16:09:00,17,Tuesday,Lunch,Weekday
2024-02-15,ORD63306,Tea,Beverages,4,3,12,Credit Card,CUST9703,47,Male,Takeout,6:55:00,9,Thursday,Breakfast,Weekday
2024-11-25,ORD82156,Burger,Main Course,1,12,12,Cash,CUST8117,65,Female,Delivery,15:38:00,18,Monday,Lunch,Weekday
2024-02-08,ORD98925,Wine,Alcoholic Drinks,3,10,30,Cash,CUST5091,30,Male,Dine-in,17:31:00,11,Thursday,Dinner,Weekday
2024-07-03,ORD72168,Salad,Appetizer,3,9,27,Credit Card,CUST1271,41,Male,Delivery,12:37:00,21,Wednesday,Lunch,Weekday
2024-03-18,ORD89632,Coffee,Beverages,2,4,8,Cash,CUST4981,45,Female,Takeout,9:57:00,7,Monday,Breakfast,Weekday
2024-09-05,ORD91547,Beer,Alcoholic Drinks,1,6,6,Credit Card,CUST4398,29,Prefer not to answer,Delivery,20:42:00,16,Thursday,Dinner,Weekday
2024-09-07,ORD19992,Coffee,Beverages,2,4,8,Credit Card,CUST5695,62,Prefer not to answer,Takeout,9:03:00,7,Saturday,Breakfast,Weekend
2024-01-17,ORD82678,Tea,Beverages,3,3,9,Mobile Payment,CUST6898,54,Female,Dine-in,6:04:00,13,Wednesday,Breakfast,Weekday
2024-01-10,ORD17326,Pizza,Main Course,2,14,28,Mobile Payment,CUST1855,31,Female,Takeout,15:51:00,11,Wednesday,Lunch,Weekday
2024-07-14,ORD15542,Pizza,Main Course,3,14,42,Credit Card,CUST3845,65,Female,Dine-in,13:08:00,19,Sunday,Lunch,Weekend
2024-01-21,ORD69912,,Alcoholic Drinks,,6,24,Credit Card,CUST8630,,Female,Dine-in,20:03:00,,Sunday,Dinner,Weekend
2024-10-15,ORD29458,Coffee,Beverages,2,4,8,Mobile Payment,CUST3781,44,Female,Dine-in,9:08:00,12,Tuesday,Breakfast,Weekday
2024-07-07,ORD87265,Salad,Appetizer,1,9,9,Credit Card,CUST9015,30,Male,Delivery,12:40:00,17,Sunday,Lunch,Weekend
2024-09-12,ORD48623,Pizza,Main Course,5,14,70,Credit Card,CUST4334,26,Female,Takeout,13:44:00,20,Thursday,Lunch,Weekday
2024-07-06,ORD96966,Tea,Beverages,3,3,9,Cash,CUST3464,63,Male,Takeout,6:16:00,8,Saturday,Breakfast,Weekend
2024-07-07,ORD28685,Pasta,Main Course,1,16,16,Cash,CUST8591,57,Male,Dine-in,21:19:00,13,Sunday,Dinner,Weekend
2024-09-07,ORD24263,Coffee,Beverages,2,4,8,Credit Card,CUST3338,50,Female,Dine-in,9:55:00,12,Saturday,Breakfast,Weekend
2024-03-17,ORD59902,Pasta,Main Course,1,16,16,Mobile Payment,CUST8568,41,Male,Takeout,19:52:00,8,Sunday,Dinner,Weekend
2024-04-11,ORD49719,Pasta,Main Course,1,16,16,Credit Card,CUST9815,42,Female,Delivery,17:57:00,18,Thursday,Dinner,Weekday
2024-06-29,ORD25703,Tea,Beverages,11,3,9,Cash,CUST2017,45,unknown,Takeout,6:09:00,99,Saturday,Breakfast,Weekend
2024-12-29,ORD33159,Tea,Beverages,2,3,6,Mobile Payment,CUST3042,28,Male,Dine-in,10:09:00,12,Sunday,Breakfast,Weekend
2024-06-11,ORD62281,Beer,Alcoholic Drinks,4,6,24,Mobile Payment,CUST5974,56,Female,Delivery,18:27:00,16,Tuesday,Dinner,Weekday
2024-10-30,ORD36851,Tea,Beverages,5,3,15,Credit Card,CUST2926,56,Female,Delivery,9:07:00,20,Wednesday,Breakfast,Weekday
2024-12-09,ORD71420,Pasta,Main Course,4,16,64,Mobile Payment,CUST2512,40,Male,Delivery,17:07:00,27,Monday,Dinner,Weekday
2024-04-16,ORD29611,Soda,Beverages,3,3,9,Credit Card,CUST7565,21,Female,Takeout,17:47:00,8,Tuesday,Dinner,Weekday
2024-07-09,ORD47049,Burger,Main Course,1,12,12,Credit Card,CUST8065,40,Female,Delivery,14:21:00,18,Tuesday,Lunch,Weekday
2024-01-12,ORD12045,Coffee,Beverages,5,4,20,Mobile Payment,CUST8770,59,Male,Takeout,10:31:00,10,Friday,Breakfast,Weekday
2024-05-09,ORD80631,Salad,Appetizer,1,9,9,Credit Card,CUST2967,28,Female,Delivery,12:16:00,17,Thursday,Lunch,Weekday
2024-12-12,ORD25840,Tea,Beverages,2,3,6,Cash,CUST2942,32,Male,Delivery,7:35:00,17,Thursday,Breakfast,Weekday
2024-07-26,ORD65928,Wine,Alcoholic Drinks,5,10,50,Credit Card,CUST9359,56,Female,Takeout,18:08:00,6,Friday,Dinner,Weekday
2024-07-26,ORD65928,Wine,Alcoholic Drinks,5,10,50,Credit Card,CUST9359,56,Female,Takeout,18:08:00,6,Friday,Dinner,Weekday
2024-05-15,ORD22846,Soda,Beverages,4,3,12,Cash,CUST2213,29,Female,Delivery,19:43:00,19,Wednesday,Dinner,Weekday
2024-04-14,ORD12572,Salad,Appetizer,19,9,18,Credit Card,CUST5405,48,unknown,Delivery,12:53:00,31,Sunday,Lunch,Weekend
2024-04-26,ORD17649,Beer,Alcoholic Drinks,2,6,12,Mobile Payment,CUST8921,58,Male,Delivery,19:11:00,16,Friday,Dinner,Weekday
2024-04-25,ORD42233,Wine,Alcoholic Drinks,3,10,30,Mobile Payment,CUST7226,43,Male,Takeout,17:25:00,6,Thursday,Dinner,Weekday
2024-02-19,ORD33460,Pasta,Main Course,5,16,80,Mobile Payment,CUST3032,24,Female,Dine-in,18:25:00,25,Monday,Dinner,Weekday
2024-11-25,ORD92145,Salad,Appetizer,2,9,18,Cash,CUST9200,20,Male,Delivery,15:04:00,19,Monday,Lunch,Weekday
2024-06-22,ORD71747,Soda,Beverages,3,3,9,Cash,CUST1217,21,Female,Delivery,20:42:00,18,Saturday,Dinner,Weekend
2024-04-14,ORD10143,Coffee,Beverages,2,4,8,Mobile Payment,CUST1524,63,Prefer not to answer,Dine-in,10:59:00,12,Sunday,Breakfast,Weekend
2024-02-10,ORD60033,Beer,Alcoholic Drinks,2,6,12,Credit Card,CUST6467,30,Male,Dine-in,17:51:00,11,Saturday,Dinner,Weekend
2024-10-22,ORD33956,Wine,Alcoholic Drinks,1,10,10,Cash,CUST4790,53,Male,Takeout,18:23:00,6,Tuesday,Dinner,Weekday
2024-10-02,ORD63630,Wine,Alcoholic Drinks,2,10,20,Credit Card,CUST4318,61,Female,Dine-in,20:12:00,11,Wednesday,Dinner,Weekday
2024-05-22,ORD73853,Tea,Beverages,2,3,6,Credit Card,CUST3117,50,Male,Delivery,6:29:00,17,Wednesday,Breakfast,Weekday
2024-06-24,ORD21737,Tea,Beverages,4,3,12,Credit Card,CUST4157,62,Prefer not to answer,Delivery,9:16:00,19,Monday,Breakfast,Weekday
2024-10-14,ORD50731,Tea,Beverages,3,3,9,Mobile Payment,CUST1295,35,Female,Delivery,8:45:00,18,Monday,Breakfast,Weekday
2024-07-26,ORD22277,Pasta,Main Course,4,16,64,Cash,CUST3037,49,Female,Dine-in,17:22:00,22,Friday,Dinner,Weekday
2024-06-30,ORD30942,Soda,Beverages,5,3,15,Mobile Payment,CUST1194,54,Female,Delivery,17:41:00,20,Sunday,Dinner,Weekend
2024-05-01,ORD35842,Salad,Appetizer,3,9,27,Cash,CUST8517,61,Male,Delivery,14:10:00,21,Wednesday,Lunch,Weekday
2024-11-08,ORD38297,Tea,Beverages,1,3,3,Mobile Payment,CUST5599,37,Male,Takeout,10:11:00,6,Friday,Breakfast,Weekday
2024-01-19,ORD81664,Pizza,Main Course,4,14,56,Mobile Payment,CUST2180,57,Male,Dine-in,13:02:00,22,Friday,Lunch,Weekday
2024-09-09,ORD94005,Beer,Alcoholic Drinks,5,6,30,Mobile Payment,CUST5372,29,Male,Dine-in,21:03:00,11,Monday,Dinner,Weekday
2024-03-31,ORD31566,Coffee,Beverages,1,4,4,Credit Card,CUST3663,35,Female,Dine-in,9:28:00,11,Sunday,Breakfast,Weekend
2024-12-27,ORD73580,Pasta,Main Course,4,16,64,Cash,CUST8780,32,Male,Takeout,19:35:00,17,Friday,Dinner,Weekday
2024-10-02,ORD59779,Beer,Alcoholic Drinks,5,6,30,Cash,CUST6446,39,Male,Takeout,17:37:00,6,Wednesday,Dinner,Weekday
2024-07-17,ORD39960,Pizza,Main Course,4,14,56,Cash,CUST9697,30,Male,Delivery,15:29:00,27,Wednesday,Lunch,Weekday
2024-03-23,ORD66473,Pasta,Main Course,3,16,48,Mobile Payment,CUST3007,39,Male,Takeout,17:34:00,14,Saturday,Dinner,Weekend
2024-02-22,ORD84608,Soda,Beverages,2,3,6,Cash,CUST2303,42,Male,Takeout,21:40:00,7,Thursday,Dinner,Weekday
2024-12-16,ORD34989,Burger,Main Course,1,12,12,Mobile Payment,CUST6320,46,Male,Takeout,11:36:00,8,Monday,Lunch,Weekday
2024-05-16,ORD44324,Wine,Alcoholic Drinks,2,10,20,Cash,CUST1141,58,Female,Dine-in,21:02:00,11,Thursday,Dinner,Weekday
2024-02-26,ORD81874,Beer,Alcoholic Drinks,2,6,12,Cash,CUST2356,51,Male,Takeout,21:28:00,6,Monday,Dinner,Weekday
2024-04-30,ORD15747,Wine,Alcoholic Drinks,2,10,20,Credit Card,CUST7248,41,Female,Dine-in,21:50:00,11,Tuesday,Dinner,Weekday
2024-05-12,ORD99420,Pasta,Main Course,2,16,32,Cash,CUST1118,20,Male,Takeout,20:22:00,11,Sunday,Dinner,Weekend
2024-10-29,ORD23097,Wine,Alcoholic Drinks,5,10,50,Cash,CUST8743,29,Female,Takeout,18:35:00,6,Tuesday,Dinner,Weekday
2024-08-26,ORD76101,Beer,Alcoholic Drinks,4,6,24,Credit Card,CUST7025,47,Male,Takeout,17:16:00,6,Monday,Dinner,Weekday
2024-02-11,ORD28204,Burger,Main Course,4,12,48,Credit Card,CUST2027,62,Female,Takeout,11:33:00,17,Sunday,Lunch,Weekend
2024-06-11,ORD62281,Beer,Alcoholic Drinks,4,6,24,Mobile Payment,CUST5974,56,Prefer not to answer,Delivery,18:27:00,16,Tuesday,Dinner,Weekday
2024-06-08,ORD66441,Beer,Alcoholic Drinks,2,6,12,Cash,CUST2574,38,Male,Dine-in,21:06:00,11,Saturday,Dinner,Weekend
2024-12-08,ORD13163,Pizza,Main Course,1,14,14,Cash,CUST9579,39,Male,Delivery,16:01:00,18,Sunday,Lunch,Weekend
2024-10-03,ORD38428,Beer,Alcoholic Drinks,5,6,30,Cash,CUST1255,30,Female,Delivery,17:31:00,16,Thursday,Dinner,Weekday
2024-02-25,ORD20201,Burger,Main Course,5,12,60,Mobile Payment,CUST5584,37,Female,Delivery,15:42:00,30,Sunday,Lunch,Weekend
2024-04-02,ORD22537,Beer,Alcoholic Drinks,3,6,18,Mobile Payment,CUST7786,63,Male,Takeout,18:10:00,6,Tuesday,Dinner,Weekday
2024-12-03,ORD14253,Soda,Beverages,2,3,6,Credit Card,CUST3080,51,Female,Dine-in,19:45:00,12,Tuesday,Dinner,Weekday
2024-07-28,ORD40430,Tea,Beverages,4,3,12,Mobile Payment,CUST2701,64,Female,Takeout,6:00:00,9,Sunday,Breakfast,Weekend
2024-04-30,ORD82277,Pasta,Main Course,1,16,16,Credit Card,CUST2817,57,Female,Dine-in,18:18:00,13,Tuesday,Dinner,Weekday
2024-04-04,ORD48427,Soda,Beverages,1,3,3,Credit Card,CUST4273,35,Male,Delivery,18:37:00,16,Thursday,Dinner,Weekday
2024-02-10,ORD18244,Pasta,Main Course,1,16,16,Mobile Payment,CUST6448,65,Male,Takeout,20:22:00,8,Saturday,Dinner,Weekend
2024-04-29,ORD17672,Pasta,Main Course,2,16,32,Mobile Payment,CUST6305,20,Male,Dine-in,21:26:00,16,Monday,Dinner,Weekday
2024-05-11,ORD13349,Salad,Appetizer,2,9,18,Cash,CUST4349,25,Female,Takeout,13:58:00,9,Saturday,Lunch,Weekend
2024-03-31,ORD49042,Salad,Appetizer,1,9,9,Cash,CUST6287,29,Male,Takeout,16:29:00,7,Sunday,Lunch,Weekend
2024-06-12,ORD77170,Burger,Main Course,4,12,48,Credit Card,CUST6943,62,Prefer not to answer,Dine-in,14:53:00,22,Wednesday,Lunch,Weekday
2024-12-24,ORD13857,Pizza,Main Course,1,14,14,Mobile Payment,CUST6617,53,Male,Dine-in,13:58:00,13,Tuesday,Lunch,Weekday
2024-03-18,ORD66424,Pizza,Main Course,1,14,14,Cash,CUST2741,31,Male,Dine-in,16:33:00,13,Monday,Lunch,Weekday
2024-12-03,ORD27171,Burger,Main Course,3,12,36,Mobile Payment,CUST3613,21,Male,Takeout,13:24:00,14,Tuesday,Lunch,Weekday
2024-07-14,ORD17878,Pasta,Main Course,1,16,16,Cash,CUST7989,45,Male,Dine-in,18:45:00,13,Sunday,Dinner,Weekend
2024-07-11,ORD92498,Wine,Alcoholic Drinks,3,10,30,Mobile Payment,CUST4037,45,Male,Takeout,20:26:00,6,Thursday,Dinner,Weekday
2024-07-12,ORD14576,Tea,Beverages,4,3,12,Mobile Payment,CUST4175,34,Male,Delivery,6:40:00,19,Friday,Breakfast,Weekday
2024-12-27,ORD55772,Salad,Appetizer,5,9,45,Credit Card,CUST6048,19,Female,Dine-in,11:34:00,20,Friday,Lunch,Weekday
2024-06-03,ORD72295,Coffee,Beverages,4,4,16,Cash,CUST9585,30,Female,Delivery,10:51:00,19,Monday,Breakfast,Weekday
2024-08-26,ORD12294,Salad,Appetizer,4,9,36,Credit Card,CUST6215,50,Female,Delivery,13:25:00,23,Monday,Lunch,Weekday
2024-04-06,ORD96017,Beer,Alcoholic Drinks,2,6,12,Mobile Payment,CUST9578,39,Male,Takeout,20:13:00,6,Saturday,Dinner,Weekend
2024-08-24,ORD33894,Salad,Appetizer,5,9,45,Mobile Payment,CUST7497,22,Female,Dine-in,12:43:00,20,Saturday,Lunch,Weekend
2024-05-11,ORD83502,Pasta,Main Course,2,16,32,Cash,CUST6903,65,Male,Dine-in,20:22:00,16,Saturday,Dinner,Weekend
2024-03-11,ORD88036,Pasta,Main Course,4,16,64,Mobile Payment,CUST9023,28,Female,Delivery,21:47:00,27,Monday,Dinner,Weekday
2024-04-21,ORD86092,Beer,Alcoholic Drinks,5,6,30,Cash,CUST2128,45,Male,Dine-in,17:19:00,11,Sunday,Dinner,Weekend
2024-03-04,ORD78967,Pasta,Main Course,4,16,64,Mobile Payment,CUST4469,24,Female,Delivery,17:35:00,27,Monday,Dinner,Weekday
2024-12-04,ORD94569,Pasta,Main Course,4,16,64,Cash,CUST2763,40,Female,Takeout,18:06:00,17,Wednesday,Dinner,Weekday
